pool_id,bracket_id,Win Frequency,Cash Frequency,EV,1sigma,f4w,f4e,f4mw,f4s,f1,f2,winner
269,8,0.01,0.04,2.0,15.0,Ohio,Michigan,Illinois,Ohio State,Ohio,Illinois,Ohio
269,6,0.01,0.04,2.0,14.0,Oregon,Michigan,Illinois,Baylor,Oregon,Baylor,Oregon
269,7,0.0,0.01,1.0,7.0,Creighton,St. Bonaventure,Illinois,Baylor,St. Bonaventure,Baylor,St. Bonaventure
269,15,0.0,0.01,0.0,6.0,Gonzaga,North Carolina-Greensboro,Illinois,Baylor,North Carolina-Greensboro,Baylor,North Carolina-Greensboro
270,2,0.19,0.63,47.0,55.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
270,24,0.08,0.42,26.0,44.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Gonzaga
270,12,0.09,0.27,21.0,45.0,Gonzaga,St. Bonaventure,Illinois,Baylor,Gonzaga,Illinois,Illinois
270,1,0.08,0.26,19.0,43.0,Gonzaga,Texas,Illinois,Arkansas,Gonzaga,Illinois,Gonzaga
270,16,0.06,0.23,16.0,39.0,Gonzaga,Michigan,Houston,Ohio State,Gonzaga,Houston,Houston
270,8,0.06,0.23,16.0,38.0,Gonzaga,Alabama,San Diego State,Baylor,Gonzaga,Baylor,Gonzaga
270,4,0.07,0.2,15.0,39.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Baylor
270,23,0.06,0.14,12.0,36.0,Virginia,Michigan,Illinois,Ohio State,Virginia,Illinois,Virginia
270,20,0.03,0.2,11.0,30.0,Gonzaga,Michigan,Houston,Villanova,Gonzaga,Villanova,Gonzaga
270,18,0.04,0.14,10.0,33.0,Iowa,Michigan,Houston,Ohio State,Iowa,Houston,Iowa
270,14,0.03,0.15,9.0,28.0,Gonzaga,Michigan,Illinois,Wisconsin,Gonzaga,Illinois,Gonzaga
270,7,0.02,0.12,8.0,26.0,Iowa,Alabama,Tennessee,Baylor,Iowa,Tennessee,Iowa
270,9,0.04,0.11,8.0,30.0,Virginia,Michigan,Tennessee,Baylor,Michigan,Baylor,Michigan
270,19,0.02,0.16,8.0,25.0,Gonzaga,Georgetown,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
270,21,0.02,0.14,7.0,24.0,Gonzaga,Michigan,Drexel,Baylor,Gonzaga,Baylor,Baylor
270,3,0.02,0.08,5.0,22.0,Gonzaga,Connecticut,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
270,13,0.02,0.09,5.0,21.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Illinois
270,11,0.02,0.11,5.0,21.0,Gonzaga,Brigham Young,Illinois,Hartford,Gonzaga,Illinois,Gonzaga
270,17,0.01,0.08,4.0,19.0,Gonzaga,Michigan,Oklahoma State,Villanova,Gonzaga,Villanova,Gonzaga
270,10,0.01,0.06,3.0,18.0,Norfolk State,Texas,Illinois,Purdue,Norfolk State,Illinois,Illinois
270,6,0.01,0.05,3.0,17.0,Gonzaga,Florida State,Rutgers,Texas Tech,Gonzaga,Rutgers,Gonzaga
270,5,0.01,0.05,3.0,19.0,Kansas,Texas,Illinois,Baylor,Kansas,Baylor,Kansas
270,0,0.01,0.04,3.0,16.0,Kansas,Texas,West Virginia,Baylor,Texas,West Virginia,West Virginia
270,15,0.01,0.03,2.0,14.0,Eastern Washington,Texas,West Virginia,Ohio State,Eastern Washington,Ohio State,Eastern Washington
270,22,0.01,0.04,2.0,16.0,Gonzaga,Texas,Georgia Tech,Baylor,Gonzaga,Georgia Tech,Gonzaga
271,6,0.17,0.54,42.0,55.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
271,17,0.13,0.41,32.0,51.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Illinois
271,23,0.13,0.32,27.0,50.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
271,16,0.07,0.32,20.0,40.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
271,9,0.06,0.25,17.0,38.0,Gonzaga,Alabama,Illinois,Ohio State,Gonzaga,Illinois,Illinois
271,12,0.06,0.23,15.0,37.0,Gonzaga,Michigan,Oklahoma State,Baylor,Michigan,Baylor,Michigan
271,8,0.03,0.25,14.0,32.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
271,3,0.04,0.2,12.0,32.0,Gonzaga,Michigan,Illinois,Winthrop,Gonzaga,Illinois,Gonzaga
271,13,0.04,0.18,12.0,32.0,UC-Santa Barbara,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
271,7,0.04,0.13,10.0,31.0,Gonzaga,Florida State,Tennessee,North Carolina,Gonzaga,Tennessee,Gonzaga
271,22,0.03,0.15,9.0,28.0,Gonzaga,Michigan,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
271,19,0.02,0.15,9.0,27.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Michigan
271,21,0.03,0.12,8.0,27.0,Gonzaga,Michigan,Oklahoma State,Purdue,Gonzaga,Oklahoma State,Gonzaga
271,15,0.03,0.13,8.0,27.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Illinois,Illinois
271,18,0.02,0.09,6.0,24.0,Virginia,Michigan,Illinois,Baylor,Michigan,Baylor,Michigan
271,5,0.01,0.09,5.0,21.0,Gonzaga,Michigan,Illinois,North Texas,Gonzaga,Illinois,Illinois
271,20,0.02,0.08,5.0,22.0,Gonzaga,Florida State,Oklahoma State,Ohio State,Gonzaga,Oklahoma State,Gonzaga
271,0,0.02,0.05,4.0,20.0,Virginia,Alabama,Illinois,Wisconsin,Virginia,Illinois,Virginia
271,1,0.02,0.05,4.0,21.0,Kansas,Texas,Illinois,Baylor,Kansas,Baylor,Baylor
271,11,0.02,0.05,4.0,20.0,Gonzaga,Mount St. Mary's,Illinois,Ohio State,Gonzaga,Ohio State,Ohio State
271,2,0.02,0.04,3.0,20.0,Kansas,Alabama,Oklahoma State,North Carolina,Kansas,Oklahoma State,Oklahoma State
271,14,0.0,0.06,2.0,10.0,Gonzaga,Michigan,Morehead State,Baylor,Gonzaga,Baylor,Gonzaga
271,10,0.01,0.04,2.0,14.0,Gonzaga,St. Bonaventure,West Virginia,Baylor,St. Bonaventure,Baylor,St. Bonaventure
271,24,0.01,0.04,2.0,13.0,Gonzaga,Alabama,Georgia Tech,North Carolina,Gonzaga,North Carolina,Gonzaga
271,4,0.0,0.01,1.0,8.0,Virginia,Louisiana State,Liberty,North Carolina,Virginia,Liberty,Liberty
272,0,0.1,0.29,24.0,47.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
272,19,0.06,0.35,21.0,40.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
272,24,0.08,0.3,21.0,43.0,Gonzaga,Colorado,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
272,18,0.08,0.27,19.0,42.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
272,11,0.06,0.26,17.0,39.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
272,23,0.05,0.22,14.0,36.0,Gonzaga,Texas,Houston,Baylor,Gonzaga,Houston,Houston
272,13,0.05,0.23,14.0,35.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
272,7,0.04,0.2,12.0,33.0,Gonzaga,Michigan,West Virginia,Baylor,Gonzaga,Baylor,Baylor
272,10,0.04,0.2,12.0,33.0,Gonzaga,Michigan,Illinois,Utah State,Gonzaga,Illinois,Gonzaga
272,3,0.05,0.13,11.0,35.0,Oklahoma,Alabama,Illinois,Baylor,Oklahoma,Illinois,Illinois
272,1,0.03,0.19,11.0,30.0,Gonzaga,Michigan,Illinois,Arkansas,Gonzaga,Illinois,Gonzaga
272,2,0.03,0.17,11.0,30.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
272,14,0.03,0.15,10.0,30.0,Creighton,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
272,6,0.03,0.15,10.0,30.0,Gonzaga,Michigan,Houston,Ohio State,Gonzaga,Houston,Houston
272,4,0.04,0.12,9.0,30.0,Gonzaga,Michigan,Houston,Wisconsin,Gonzaga,Wisconsin,Gonzaga
272,21,0.04,0.13,9.0,30.0,Gonzaga,Texas,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
272,20,0.03,0.11,8.0,29.0,Southern California,Alabama,Tennessee,Baylor,Alabama,Baylor,Baylor
272,15,0.02,0.1,7.0,25.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
272,16,0.02,0.09,7.0,26.0,Gonzaga,Alabama,Houston,Purdue,Gonzaga,Houston,Houston
272,17,0.03,0.09,7.0,27.0,Gonzaga,Michigan,Houston,Florida,Michigan,Houston,Houston
272,22,0.02,0.09,6.0,25.0,Gonzaga,Michigan,Illinois,Villanova,Michigan,Illinois,Michigan
272,5,0.03,0.07,6.0,26.0,Gonzaga,Alabama,Loyola (IL),Ohio State,Alabama,Loyola (IL),Alabama
272,9,0.01,0.06,3.0,18.0,Gonzaga,Texas,Oklahoma State,North Carolina,Gonzaga,Oklahoma State,Gonzaga
272,8,0.01,0.03,2.0,13.0,Gonzaga,Texas,Houston,Wisconsin,Texas,Houston,Texas
272,12,0.0,0.01,0.0,5.0,Norfolk State,Michigan,Oklahoma State,Villanova,Norfolk State,Oklahoma State,Norfolk State
273,9,0.13,0.46,33.0,51.0,Gonzaga,Alabama,Houston,Baylor,Gonzaga,Baylor,Gonzaga
273,3,0.13,0.45,33.0,51.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
273,14,0.1,0.4,27.0,46.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
273,4,0.08,0.24,19.0,43.0,Gonzaga,Florida State,Illinois,Baylor,Florida State,Illinois,Illinois
273,2,0.05,0.25,15.0,35.0,Gonzaga,Texas,West Virginia,Baylor,Gonzaga,West Virginia,Gonzaga
273,10,0.05,0.19,14.0,36.0,Iowa,Alabama,Illinois,Ohio State,Iowa,Ohio State,Iowa
273,16,0.04,0.22,14.0,34.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Michigan
273,17,0.04,0.21,13.0,34.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Illinois,Michigan
273,20,0.05,0.17,13.0,35.0,Gonzaga,Alabama,Illinois,Arkansas,Alabama,Illinois,Illinois
273,21,0.04,0.16,11.0,32.0,Gonzaga,Michigan,Houston,Texas Tech,Gonzaga,Houston,Gonzaga
273,18,0.03,0.13,9.0,30.0,Iowa,Alabama,Illinois,Baylor,Iowa,Baylor,Iowa
273,19,0.04,0.14,9.0,30.0,Gonzaga,Michigan,Oklahoma State,Ohio State,Gonzaga,Oklahoma State,Gonzaga
273,8,0.03,0.11,8.0,28.0,Kansas,Michigan,Illinois,Baylor,Kansas,Baylor,Baylor
273,11,0.03,0.12,8.0,28.0,Virginia,Alabama,Illinois,Baylor,Alabama,Illinois,Alabama
273,5,0.02,0.13,8.0,26.0,Gonzaga,Mount St. Mary's,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
273,1,0.02,0.11,7.0,26.0,Iowa,Florida State,Illinois,Ohio State,Iowa,Illinois,Illinois
273,15,0.02,0.09,6.0,23.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Houston
273,0,0.02,0.09,6.0,24.0,Gonzaga,Texas,Illinois,Wisconsin,Gonzaga,Wisconsin,Gonzaga
273,6,0.01,0.05,4.0,19.0,Kansas,Michigan,Houston,Ohio State,Michigan,Ohio State,Ohio State
273,22,0.01,0.05,3.0,17.0,Iowa,Michigan,Oklahoma State,Purdue,Michigan,Oklahoma State,Michigan
273,23,0.01,0.07,3.0,17.0,Iowa,Alabama,Syracuse,Baylor,Iowa,Syracuse,Syracuse
273,12,0.02,0.05,3.0,19.0,Oklahoma,Michigan,Houston,Purdue,Michigan,Purdue,Michigan
273,24,0.01,0.05,3.0,17.0,Gonzaga,Alabama,West Virginia,Arkansas,Alabama,West Virginia,Alabama
273,13,0.01,0.03,2.0,13.0,Iowa,Georgetown,Loyola (IL),Ohio State,Iowa,Ohio State,Ohio State
273,7,0.0,0.01,1.0,8.0,Oklahoma,Michigan,Illinois,Hartford,Michigan,Hartford,Hartford
274,2,0.14,0.45,33.0,51.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Illinois,Illinois
274,16,0.08,0.34,23.0,44.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Illinois
274,17,0.08,0.3,20.0,42.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
274,23,0.06,0.29,18.0,38.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
274,21,0.08,0.23,18.0,42.0,Gonzaga,Maryland,Houston,Baylor,Gonzaga,Baylor,Gonzaga
274,13,0.06,0.22,16.0,39.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Iowa
274,15,0.06,0.26,16.0,37.0,Gonzaga,Brigham Young,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
274,19,0.06,0.25,16.0,38.0,Gonzaga,Texas,Illinois,Purdue,Gonzaga,Illinois,Gonzaga
274,4,0.06,0.17,14.0,38.0,Iowa,Texas,Houston,Baylor,Iowa,Houston,Houston
274,7,0.05,0.22,14.0,36.0,Gonzaga,Alabama,Illinois,Villanova,Gonzaga,Villanova,Gonzaga
274,10,0.04,0.14,10.0,31.0,Iowa,Michigan,Illinois,Ohio State,Iowa,Ohio State,Ohio State
274,11,0.03,0.16,10.0,31.0,Iowa,Michigan,West Virginia,Baylor,Michigan,Baylor,Michigan
274,9,0.03,0.13,9.0,30.0,Gonzaga,Alabama,Illinois,Baylor,Alabama,Baylor,Alabama
274,18,0.03,0.14,9.0,28.0,Iowa,Michigan,West Virginia,Ohio State,Michigan,Ohio State,Michigan
274,3,0.03,0.11,7.0,27.0,Gonzaga,Alabama,Houston,Baylor,Alabama,Baylor,Alabama
274,20,0.01,0.14,6.0,21.0,Gonzaga,Texas,Houston,Baylor,Gonzaga,Baylor,Gonzaga
274,22,0.02,0.08,5.0,22.0,Kansas,Florida State,Illinois,Arkansas,Kansas,Illinois,Illinois
274,0,0.02,0.08,5.0,21.0,Iowa,Michigan,Tennessee,Baylor,Michigan,Tennessee,Michigan
274,6,0.01,0.07,4.0,20.0,Gonzaga,Alabama,Illinois,Arkansas,Gonzaga,Illinois,Gonzaga
274,12,0.01,0.04,3.0,19.0,Gonzaga,St. Bonaventure,Tennessee,Purdue,Gonzaga,Purdue,Gonzaga
274,1,0.0,0.08,3.0,15.0,Norfolk State,Alabama,Illinois,Ohio State,Norfolk State,Illinois,Illinois
274,24,0.02,0.04,3.0,19.0,Iowa,Maryland,Oklahoma State,Baylor,Maryland,Oklahoma State,Oklahoma State
274,14,0.0,0.03,2.0,12.0,Virginia Commonwealth,Alabama,Oklahoma State,Baylor,Alabama,Oklahoma State,Alabama
274,8,0.01,0.02,2.0,16.0,Creighton,Michigan,Oklahoma State,Ohio State,Creighton,Oklahoma State,Oklahoma State
274,5,0.01,0.03,2.0,13.0,Virginia Commonwealth,Michigan,Illinois,Arkansas,Virginia Commonwealth,Illinois,Illinois
275,19,0.17,0.5,39.0,55.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
275,3,0.08,0.36,23.0,43.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Gonzaga
275,13,0.09,0.3,22.0,44.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Baylor
275,21,0.07,0.3,21.0,42.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
275,18,0.07,0.24,17.0,40.0,Gonzaga,Michigan,Illinois,Arkansas,Michigan,Illinois,Michigan
275,5,0.05,0.21,14.0,35.0,Gonzaga,Texas,Houston,Baylor,Gonzaga,Houston,Houston
275,10,0.06,0.2,14.0,37.0,Iowa,Alabama,Illinois,Baylor,Iowa,Baylor,Baylor
275,24,0.04,0.2,13.0,35.0,Gonzaga,Colorado,Illinois,Baylor,Gonzaga,Baylor,Baylor
275,16,0.04,0.2,13.0,34.0,Gonzaga,Texas,Georgia Tech,Baylor,Gonzaga,Baylor,Gonzaga
275,11,0.04,0.2,13.0,34.0,Iowa,Michigan,Illinois,Baylor,Iowa,Baylor,Iowa
275,2,0.05,0.16,12.0,35.0,Iowa,Michigan,Illinois,Villanova,Michigan,Illinois,Illinois
275,17,0.03,0.17,10.0,30.0,Iowa,Colorado,Houston,Baylor,Iowa,Baylor,Iowa
275,15,0.02,0.15,9.0,27.0,Gonzaga,Michigan,Oklahoma State,Ohio State,Michigan,Ohio State,Michigan
275,12,0.04,0.11,8.0,30.0,Kansas,Alabama,Houston,Ohio State,Alabama,Ohio State,Alabama
275,6,0.03,0.13,8.0,27.0,Gonzaga,Alabama,Illinois,Utah State,Gonzaga,Utah State,Gonzaga
275,1,0.03,0.09,7.0,27.0,Gonzaga,Connecticut,Illinois,Ohio State,Connecticut,Illinois,Illinois
275,9,0.02,0.07,5.0,24.0,Norfolk State,Michigan,Illinois,Baylor,Michigan,Baylor,Michigan
275,14,0.01,0.08,4.0,20.0,Gonzaga,Abilene Christian,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
275,4,0.01,0.07,4.0,19.0,UC-Santa Barbara,Texas,Illinois,Baylor,UC-Santa Barbara,Illinois,UC-Santa Barbara
275,7,0.01,0.05,3.0,18.0,Gonzaga,Florida State,Houston,Wisconsin,Florida State,Wisconsin,Florida State
275,0,0.0,0.06,3.0,14.0,Iowa,Maryland,Illinois,Baylor,Maryland,Baylor,Maryland
275,20,0.01,0.06,2.0,14.0,Gonzaga,Georgetown,Illinois,Baylor,Georgetown,Baylor,Georgetown
275,22,0.0,0.04,2.0,12.0,Gonzaga,Alabama,Drexel,Baylor,Gonzaga,Baylor,Gonzaga
275,23,0.01,0.05,2.0,15.0,Gonzaga,Texas,Oklahoma State,Ohio State,Texas,Oklahoma State,Oklahoma State
275,8,0.0,0.0,0.0,1.0,Ohio,Michigan,Oklahoma State,Oral Roberts,Michigan,Oral Roberts,Oral Roberts
276,24,0.09,0.3,22.0,44.0,Gonzaga,Texas,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
276,5,0.07,0.29,20.0,41.0,Gonzaga,Alabama,Tennessee,Baylor,Gonzaga,Baylor,Baylor
276,18,0.07,0.28,19.0,41.0,Gonzaga,Texas,Illinois,North Carolina,Gonzaga,Illinois,Illinois
276,0,0.06,0.25,16.0,38.0,Gonzaga,Michigan,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
276,7,0.06,0.2,15.0,39.0,Iowa,Alabama,Illinois,Ohio State,Alabama,Illinois,Illinois
276,13,0.05,0.24,15.0,36.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Baylor
276,16,0.05,0.22,14.0,35.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Gonzaga
276,8,0.06,0.19,14.0,37.0,Iowa,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
276,21,0.05,0.2,13.0,35.0,Gonzaga,Alabama,Houston,Baylor,Gonzaga,Baylor,Gonzaga
276,11,0.04,0.21,13.0,34.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Baylor
276,4,0.04,0.2,12.0,33.0,Gonzaga,Alabama,Illinois,North Carolina,Gonzaga,Illinois,Gonzaga
276,22,0.05,0.18,12.0,34.0,Gonzaga,Texas,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
276,10,0.04,0.17,11.0,33.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Baylor,Baylor
276,19,0.04,0.17,11.0,32.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Gonzaga
276,12,0.03,0.12,8.0,27.0,Kansas,Michigan,Illinois,Baylor,Michigan,Baylor,Michigan
276,6,0.03,0.12,8.0,28.0,Gonzaga,Michigan,Houston,Arkansas,Michigan,Houston,Michigan
276,2,0.03,0.08,7.0,27.0,Iowa,Texas,Houston,Baylor,Iowa,Baylor,Baylor
276,1,0.03,0.11,7.0,28.0,Gonzaga,Texas,Loyola (IL),Ohio State,Gonzaga,Loyola (IL),Gonzaga
276,20,0.03,0.1,7.0,28.0,Kansas,Michigan,Houston,Baylor,Michigan,Houston,Michigan
276,17,0.02,0.09,6.0,25.0,Kansas,St. Bonaventure,Houston,Ohio State,Kansas,Houston,Kansas
276,9,0.02,0.12,6.0,23.0,Norfolk State,Michigan,Illinois,Baylor,Norfolk State,Illinois,Illinois
276,15,0.01,0.07,4.0,20.0,Oklahoma,Alabama,Illinois,Baylor,Alabama,Baylor,Alabama
276,3,0.01,0.05,3.0,17.0,Gonzaga,Texas,West Virginia,North Carolina,Gonzaga,West Virginia,Gonzaga
276,23,0.01,0.04,2.0,15.0,Gonzaga,Michigan,Oklahoma State,Ohio State,Michigan,Oklahoma State,Oklahoma State
276,14,0.01,0.03,2.0,17.0,Iowa,North Carolina-Greensboro,West Virginia,Baylor,Iowa,West Virginia,West Virginia
277,5,0.13,0.46,33.0,51.0,Gonzaga,Alabama,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
277,7,0.11,0.36,27.0,48.0,Gonzaga,Alabama,Illinois,Baylor,Alabama,Baylor,Baylor
277,15,0.07,0.4,23.0,40.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
277,6,0.06,0.34,21.0,40.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Illinois,Gonzaga
277,14,0.07,0.27,19.0,41.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
277,8,0.06,0.24,15.0,38.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Illinois,Gonzaga
277,10,0.04,0.23,14.0,35.0,Gonzaga,Alabama,Houston,Baylor,Alabama,Baylor,Baylor
277,12,0.06,0.15,13.0,38.0,Gonzaga,Texas,Houston,Ohio State,Gonzaga,Houston,Gonzaga
277,22,0.04,0.16,12.0,34.0,Gonzaga,Michigan,Houston,Baylor,Michigan,Baylor,Michigan
277,21,0.04,0.11,9.0,33.0,Kansas,Michigan,Illinois,Ohio State,Michigan,Ohio State,Michigan
277,19,0.03,0.13,9.0,29.0,Gonzaga,Texas,Illinois,Villanova,Gonzaga,Illinois,Illinois
277,16,0.02,0.17,9.0,28.0,Gonzaga,Alabama,Illinois,Baylor,Gonzaga,Baylor,Gonzaga
277,24,0.04,0.11,9.0,31.0,Gonzaga,Texas,Illinois,Ohio State,Texas,Illinois,Illinois
277,1,0.03,0.14,8.0,29.0,Gonzaga,Florida State,Loyola (IL),Baylor,Gonzaga,Baylor,Baylor
277,3,0.03,0.11,8.0,29.0,Gonzaga,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
277,23,0.03,0.13,8.0,28.0,Iowa,Alabama,Oklahoma State,Baylor,Alabama,Baylor,Alabama
277,9,0.02,0.09,6.0,25.0,Gonzaga,Michigan,Illinois,Ohio State,Gonzaga,Ohio State,Ohio State
277,17,0.02,0.09,6.0,23.0,Iowa,Florida State,Oklahoma State,Baylor,Florida State,Baylor,Baylor
277,18,0.02,0.08,5.0,22.0,Oklahoma,Michigan,Houston,Baylor,Michigan,Baylor,Michigan
277,20,0.01,0.06,4.0,18.0,Norfolk State,Michigan,Illinois,Baylor,Norfolk State,Baylor,Baylor
277,11,0.01,0.04,3.0,18.0,Gonzaga,Michigan,Illinois,Purdue,Gonzaga,Purdue,Gonzaga
277,4,0.01,0.04,2.0,15.0,Gonzaga,Texas,Illinois,Villanova,Texas,Villanova,Texas
277,2,0.01,0.03,2.0,15.0,Creighton,Texas,Illinois,North Carolina,Creighton,North Carolina,Creighton
277,0,0.01,0.03,2.0,14.0,Creighton,Alabama,West Virginia,Purdue,Creighton,West Virginia,Creighton
277,13,0.0,0.02,1.0,12.0,Iowa,Texas,Loyola (IL),Ohio State,Texas,Loyola (IL),Loyola (IL)
278,7,0.14,0.38,32.0,52.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Illinois,Illinois
278,20,0.1,0.43,29.0,47.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Baylor,Gonzaga
278,15,0.1,0.33,25.0,47.0,Gonzaga,Michigan,Illinois,Baylor,Gonzaga,Baylor,Baylor
278,4,0.08,0.3,21.0,43.0,Gonzaga,Michigan,Houston,Ohio State,Gonzaga,Ohio State,Ohio State
278,0,0.06,0.25,17.0,39.0,Gonzaga,Colorado,Houston,Baylor,Gonzaga,Houston,Gonzaga
278,19,0.06,0.23,16.0,38.0,Gonzaga,Alabama,Illinois,Baylor,Alabama,Illinois,Alabama
278,10,0.04,0.17,12.0,33.0,Virginia,Michigan,Illinois,Baylor,Michigan,Illinois,Illinois
278,1,0.04,0.17,11.0,32.0,Gonzaga,Florida State,Illinois,Baylor,Gonzaga,Baylor,Baylor
278,11,0.04,0.15,10.0,32.0,Gonzaga,Michigan,Houston,Baylor,Gonzaga,Houston,Houston
278,3,0.03,0.16,10.0,29.0,Gonzaga,Texas,Oklahoma State,Baylor,Gonzaga,Baylor,Gonzaga
278,17,0.03,0.13,9.0,29.0,Gonzaga,Alabama,Houston,Baylor,Gonzaga,Baylor,Baylor
278,24,0.03,0.14,9.0,29.0,Gonzaga,Michigan,Illinois,Ohio State,Michigan,Ohio State,Michigan
278,13,0.03,0.12,8.0,27.0,Gonzaga,Michigan,West Virginia,Ohio State,Gonzaga,West Virginia,Gonzaga
278,8,0.03,0.12,8.0,28.0,Kansas,Alabama,West Virginia,Baylor,Kansas,Baylor,Kansas
278,23,0.02,0.13,8.0,27.0,Iowa,Michigan,Tennessee,Baylor,Iowa,Tennessee,Tennessee
278,16,0.02,0.13,7.0,24.0,Gonzaga,Alabama,Oregon State,Baylor,Gonzaga,Baylor,Gonzaga
278,2,0.03,0.09,7.0,27.0,Kansas,Florida State,Illinois,Villanova,Kansas,Illinois,Illinois
278,6,0.02,0.11,6.0,25.0,Gonzaga,Michigan,Oklahoma State,Ohio State,Gonzaga,Oklahoma State,Gonzaga
278,5,0.02,0.12,6.0,23.0,Gonzaga,Michigan,Oklahoma State,Ohio State,Gonzaga,Ohio State,Ohio State
278,21,0.02,0.09,5.0,23.0,Iowa,Texas,Houston,Arkansas,Texas,Arkansas,Arkansas
278,9,0.01,0.06,4.0,19.0,Iowa,Michigan,Tennessee,Baylor,Michigan,Tennessee,Michigan
278,14,0.01,0.06,4.0,19.0,Kansas,Louisiana State,Houston,Ohio State,Kansas,Ohio State,Ohio State
278,12,0.02,0.06,4.0,20.0,Iowa,Alabama,West Virginia,Arkansas,Alabama,West Virginia,Alabama
278,22,0.01,0.05,3.0,18.0,Gonzaga,Alabama,Loyola (IL),Florida,Gonzaga,Loyola (IL),Gonzaga
278,18,0.0,0.02,1.0,9.0,Oklahoma,Michigan,Houston,Florida,Oklahoma,Houston,Oklahoma
279,2,0.1,0.39,27.0,46.0,Gonzaga,Texas,Illinois,Baylor,Gonzaga,Baylor,Baylor
279,13,0.08,0.37,24.0,44.0,Gonzaga,Alabama,Illinois,Arkansas,Gonzaga,Illinois,Gonzaga
279,19,0.08,0.31,21.0,42.0,Gonzaga,Texas,Illinois,Texas Tech,Gonzaga,Illinois,Gonzaga
